word_id	ref	surface	lemma	morph
04jsx	Num.19.15	פָּתִ֖יל	6616	HNcmsa
04JD3	Num.19.15	עָלָ֑י/ו	5921 a	HR/Sp3ms
044eU	Num.19.15	טָמֵ֖א	2931	HAamsa
04ypB	Num.19.15	הֽוּא	1931	HPp3ms
04svx	Num.19.16	וְ/כֹ֨ל	c/3605	HC/Ncmsa
04mrL	Num.19.16	אֲשֶׁר	834 a	HTr
04d8S	Num.19.16	יִגַּ֜ע	5060	HVqi3ms
04tSP	Num.19.16	עַל	5921 a	HR
04bjP	Num.19.16	פְּנֵ֣י	6440	HNcbpc
04aKU	Num.19.16	הַ/שָּׂדֶ֗ה	d/7704 b	HTd/Ncmsa
04iBY	Num.19.16	בַּֽ/חֲלַל	b/2491 a	HR/Aamsc
04gw3	Num.19.16	חֶ֨רֶב֙	2719	HNcfsa
04Wee	Num.19.16	א֣וֹ	176 a	HC
04Zc7	Num.19.16	בְ/מֵ֔ת	b/4191	HR/Vqrmsa
04Ee2	Num.19.16	אֽוֹ	176 a	HC
04ZHm	Num.19.16	בְ/עֶ֥צֶם	b/6106	HR/Ncfsc
04ofL	Num.19.16	אָדָ֖ם	120	HNcmsa
04GhY	Num.19.16	א֣וֹ	176 a	HC
049n6	Num.19.16	בְ/קָ֑בֶר	b/6913	HR/Ncmsa
04TPj	Num.19.16	יִטְמָ֖א	2930 a	HVqi3ms
04rvH	Num.19.16	שִׁבְעַ֥ת	7651	HAcmsc
04nVc	Num.19.16	יָמִֽים	3117	HNcmpa
04Yqo	Num.19.17	וְ/לָֽקְחוּ֙	c/3947	HC/Vqq3cp
04uKG	Num.19.17	לַ/טָּמֵ֔א	l/2931	HRd/Aamsa
04KoS	Num.19.17	מֵ/עֲפַ֖ר	m/6083	HR/Ncmsc
04y1v	Num.19.17	שְׂרֵפַ֣ת	8316	HNcfsc
04nD3	Num.19.17	הַֽ/חַטָּ֑את	d/2403 b	HTd/Ncfsa
04aDh	Num.19.17	וְ/נָתַ֥ן	c/5414	HC/Vqq3ms
04XXA	Num.19.17	עָלָ֛י/ו	5921 a	HR/Sp3ms
04BRn	Num.19.17	מַ֥יִם	4325	HNcmpa
04BCo	Num.19.17	חַיִּ֖ים	2416 a	HAampa
04jY8	Num.19.17	אֶל	413	HR
04ANE	Num.19.17	כֶּֽלִי	3627	HNcmsa
04ss1	Num.19.18	וְ/לָקַ֨ח	c/3947	HC/Vqq3ms
04kyF	Num.19.18	אֵז֜וֹב	231	HNcmsa
04AkE	Num.19.18	וְ/טָבַ֣ל	c/2881	HC/Vqq3ms
04cyn	Num.19.18	בַּ/מַּיִם֮	b/4325	HRd/Ncmpa
04TX5	Num.19.18	אִ֣ישׁ	376	HNcmsa
04awA	Num.19.18	טָהוֹר֒	2889	HAamsa
045Ga	Num.19.18	וְ/הִזָּ֤ה	c/5137 a	HC/Vhq3ms
04jvj	Num.19.18	עַל	5921 a	HR
04bfj	Num.19.18	הָ/אֹ֨הֶל֙	d/168	HTd/Ncmsa
04ZMA	Num.19.18	וְ/עַל	c/5921 a	HC/R
04mWA	Num.19.18	כָּל	3605	HNcmsc
04rm7	Num.19.18	הַ/כֵּלִ֔ים	d/3627	HTd/Ncmpa
04yug	Num.19.18	וְ/עַל	c/5921 a	HC/R
04Bpi	Num.19.18	הַ/נְּפָשׁ֖וֹת	d/5315	HTd/Ncbpa
04HGn	Num.19.18	אֲשֶׁ֣ר	834 a	HTr
041u6	Num.19.18	הָֽיוּ	1961	HVqp3cp
04jE7	Num.19.18	שָׁ֑ם	8033	HD
047Ws	Num.19.18	וְ/עַל	c/5921 a	HC/R
04WPv	Num.19.18	הַ/נֹּגֵ֗עַ	d/5060	HTd/Vqrmsa
04and	Num.19.18	בַּ/עֶ֨צֶם֙	b/6106	HRd/Ncfsa
04q86	Num.19.18	א֣וֹ	176 a	HC
04JYX	Num.19.18	בֶֽ/חָלָ֔ל	b/2491 a	HRd/Aamsa
04dzt	Num.19.18	א֥וֹ	176 a	HC
04Wat	Num.19.18	בַ/מֵּ֖ת	b/4191	HRd/Vqrmsa
04cpA	Num.19.18	א֥וֹ	176 a	HC
04RUY	Num.19.18	בַ/קָּֽבֶר	b/6913	HRd/Ncmsa
04h1u	Num.19.19	וְ/הִזָּ֤ה	c/5137 a	HC/Vhq3ms
04Zs6	Num.19.19	הַ/טָּהֹר֙	d/2889	HTd/Aamsa
04yap	Num.19.19	עַל	5921 a	HR
04ioT	Num.19.19	הַ/טָּמֵ֔א	d/2931	HTd/Aamsa
04bLg	Num.19.19	בַּ/יּ֥וֹם	b/3117	HRd/Ncmsa
04WPW	Num.19.19	הַ/שְּׁלִישִׁ֖י	d/7992	HTd/Aomsa
04p3p	Num.19.19	וּ/בַ/יּ֣וֹם	c/b/3117	HC/Rd/Ncmsa
04ehS	Num.19.19	הַ/שְּׁבִיעִ֑י	d/7637	HTd/Aomsa
04Rwe	Num.19.19	וְ/חִטְּא/וֹ֙	c/2398	HC/Vpq3ms/Sp3ms
04RFg	Num.19.19	בַּ/יּ֣וֹם	b/3117	HRd/Ncmsa
04x37	Num.19.19	הַ/שְּׁבִיעִ֔י	d/7637	HTd/Aomsa
04Sni	Num.19.19	וְ/כִבֶּ֧ס	c/3526	HC/Vpq3ms
04KYM	Num.19.19	בְּגָדָ֛י/ו	899 b	HNcmpc/Sp3ms
04138	Num.19.19	וְ/רָחַ֥ץ	c/7364	HC/Vqq3ms
04t9r	Num.19.19	בַּ/מַּ֖יִם	b/4325	HRd/Ncmpa
04A87	Num.19.19	וְ/טָהֵ֥ר	c/2891	HC/Vqq3ms
04Qfw	Num.19.19	בָּ/עָֽרֶב	b/6153	HRd/Ncmsa
04Ny9	Num.19.20	וְ/אִ֤ישׁ	c/376	HC/Ncmsa
04kpB	Num.19.20	אֲשֶׁר	834 a	HTr
04Gka	Num.19.20	יִטְמָא֙	2930 a	HVqi3ms
045s2	Num.19.20	וְ/לֹ֣א	c/3808	HC/Tn
04oD3	Num.19.20	יִתְחַטָּ֔א	2398	HVti3ms
04FpP	Num.19.20	וְ/נִכְרְתָ֛ה	c/3772	HC/VNq3fs
04T11	Num.19.20	הַ/נֶּ֥פֶשׁ	d/5315	HTd/Ncbsa
04Kt2	Num.19.20	הַ/הִ֖וא	d/1931	HTd/Pp3fs
04pVF	Num.19.20	מִ/תּ֣וֹךְ	m/8432	HR/Ncmsc
0446N	Num.19.20	הַ/קָּהָ֑ל	d/6951	HTd/Ncmsa
04g7R	Num.19.20	כִּי֩	3588 a	HC
04hVa	Num.19.20	אֶת	853	HTo
04gaf	Num.19.20	מִקְדַּ֨שׁ	4720	HNcmsc
04MGb	Num.19.20	יְהוָ֜ה	3068	HNp
04BsP	Num.19.20	טִמֵּ֗א	2930 a	HVpp3ms
04x9n	Num.19.20	מֵ֥י	4325	HNcmpc
04e4W	Num.19.20	נִדָּ֛ה	5079	HNcfsa
04ukG	Num.19.20	לֹא	3808	HTn
04P19	Num.19.20	זֹרַ֥ק	2236	HVQp3ms
04YBg	Num.19.20	עָלָ֖י/ו	5921 a	HR/Sp3ms
04tJt	Num.19.20	טָמֵ֥א	2931	HAamsa
04T3b	Num.19.20	הֽוּא	1931	HPp3ms
04zpd	Num.19.21	וְ/הָיְתָ֥ה	c/1961	HC/Vqq3fs
04fo4	Num.19.21	לָּ/הֶ֖ם	l	HR/Sp3mp
04JcQ	Num.19.21	לְ/חֻקַּ֣ת	l/2708	HR/Ncbsc
04nsG	Num.19.21	עוֹלָ֑ם	5769	HNcmsa
04gsU	Num.19.21	וּ/מַזֵּ֤ה	c/5137 a	HC/Vhrmsc
047qg	Num.19.21	מֵֽי	4325	HNcmpc
04e5s	Num.19.21	הַ/נִּדָּה֙	d/5079	HTd/Ncfsa
04W55	Num.19.21	יְכַבֵּ֣ס	3526	HVpi3ms
04M2X	Num.19.21	בְּגָדָ֔י/ו	899 b	HNcmpc/Sp3ms
04n34	Num.19.21	וְ/הַ/נֹּגֵ֨עַ֙	c/d/5060	HC/Td/Vqrmsa
04mvp	Num.19.21	בְּ/מֵ֣י	b/4325	HR/Ncmpc
04sxM	Num.19.21	הַ/נִּדָּ֔ה	d/5079	HTd/Ncfsa
04DwN	Num.19.21	יִטְמָ֖א	2930 a	HVqi3ms
04geR	Num.19.21	עַד	5704	HR
04XSs	Num.19.21	הָ/עָֽרֶב	d/6153	HTd/Ncmsa
04gF9	Num.19.22	וְ/כֹ֛ל	c/3605	HC/Ncmsa
04jPg	Num.19.22	אֲשֶׁר	834 a	HTr
04fmE	Num.19.22	יִגַּע	5060	HVqi3ms
048Jb	Num.19.22	בּ֥/וֹ	b	HR/Sp3ms
04ow7	Num.19.22	הַ/טָּמֵ֖א	d/2931	HTd/Aamsa
04FpJ	Num.19.22	יִטְמָ֑א	2930 a	HVqi3ms
04oHD	Num.19.22	וְ/הַ/נֶּ֥פֶשׁ	c/d/5315	HC/Td/Ncbsa
04Gyh	Num.19.22	הַ/נֹּגַ֖עַת	d/5060	HTd/Vqrfsa
04uZa	Num.19.22	תִּטְמָ֥א	2930 a	HVqi3fs
04Y9V	Num.19.22	עַד	5704	HR
04n71	Num.19.22	הָ/עָֽרֶב	d/6153	HTd/Ncmsa
04qj9	Num.20.1	וַ/יָּבֹ֣אוּ	c/935	HC/Vqw3mp
04Yip	Num.20.1	בְנֵֽי	1121 a	HNcmpc
04Bjm	Num.20.1	יִ֠שְׂרָאֵל	3478	HNp
04LJT	Num.20.1	כָּל	3605	HNcmsc
047Tg	Num.20.1	הָ֨/עֵדָ֤ה	d/5712	HTd/Ncfsa
04owQ	Num.20.1	מִדְבַּר	4057 b	HNcmsc
04G3J	Num.20.1	צִן֙	6790	HNp
04WoZ	Num.20.1	בַּ/חֹ֣דֶשׁ	b/2320	HRd/Ncmsa
04W2r	Num.20.1	הָֽ/רִאשׁ֔וֹן	d/7223	HTd/Aomsa
04KPR	Num.20.1	וַ/יֵּ֥שֶׁב	c/3427	HC/Vqw3ms
04cee	Num.20.1	הָ/עָ֖ם	d/5971 a	HTd/Ncmsa
04tND	Num.20.1	בְּ/קָדֵ֑שׁ	b/6946	HR/Np
04eZx	Num.20.1	וַ/תָּ֤מָת	c/4191	HC/Vqw3fs
04nbw	Num.20.1	שָׁם֙	8033	HD
04Ucv	Num.20.1	מִרְיָ֔ם	4813	HNp
041j8	Num.20.1	וַ/תִּקָּבֵ֖ר	c/6912	HC/VNw3fs
04Vh8	Num.20.1	שָֽׁם	8033	HD
04eFt	Num.20.2	וְ/לֹא	c/3808	HC/Tn
04Mgt	Num.20.2	הָ֥יָה	1961	HVqp3ms
04tCS	Num.20.2	מַ֖יִם	4325	HNcmpa
04PrL	Num.20.2	לָ/עֵדָ֑ה	l/5712	HRd/Ncfsa
04q8X	Num.20.2	וַ/יִּקָּ֣הֲל֔וּ	c/6950	HC/VNw3mp
04VGa	Num.20.2	עַל	5921 a	HR
04bMM	Num.20.2	מֹשֶׁ֖ה	4872	HNp
04GSx	Num.20.2	וְ/עַֽל	c/5921 a	HC/R
049dP	Num.20.2	אַהֲרֹֽן	175	HNp
04dvk	Num.20.3	וַ/יָּ֥רֶב	c/7378	HC/Vqw3ms
04uUS	Num.20.3	הָ/עָ֖ם	d/5971 a	HTd/Ncmsa
04EjV	Num.20.3	עִם	5973 a	HR
04Sps	Num.20.3	מֹשֶׁ֑ה	4872	HNp
04keq	Num.20.3	וַ/יֹּאמְר֣וּ	c/559	HC/Vqw3mp
04BSE	Num.20.3	לֵ/אמֹ֔ר	l/559	HR/Vqc
04JVW	Num.20.3	וְ/ל֥וּ	c/3863	HC/C
04u6J	Num.20.3	גָוַ֛עְנוּ	1478	HVqp1cp
043Hq	Num.20.3	בִּ/גְוַ֥ע	b/1478	HR/Vqc
04Unp	Num.20.3	אַחֵ֖י/נוּ	251	HNcmpc/Sp1cp
04oNu	Num.20.3	לִ/פְנֵ֥י	l/6440	HR/Ncbpc
042ZC	Num.20.3	יְהוָֽה	3068	HNp
042Pn	Num.20.4	וְ/לָ/מָ֤ה	c/l/4100	HC/R/Ti
04Jw6	Num.20.4	הֲבֵאתֶם֙	935	HVhp2mp
04qYt	Num.20.4	אֶת	853	HTo
04BnB	Num.20.4	קְהַ֣ל	6951	HNcmsc
04Vap	Num.20.4	יְהוָ֔ה	3068	HNp
04tB6	Num.20.4	אֶל	413	HR
04oC1	Num.20.4	הַ/מִּדְבָּ֖ר	d/4057 b	HTd/Ncmsa
04bst	Num.20.4	הַ/זֶּ֑ה	d/2088	HTd/Pdxms
045iT	Num.20.4	לָ/מ֣וּת	l/4191	HR/Vqc
04Jmq	Num.20.4	שָׁ֔ם	8033	HD
04z9m	Num.20.4	אֲנַ֖חְנוּ	587	HPp1cp
04XNh	Num.20.4	וּ/בְעִירֵֽ/נוּ	c/1165	HC/Ncmsc/Sp1cp
04Xxb	Num.20.5	וְ/לָ/מָ֤ה	c/l/4100	HC/R/Ti
04j3N	Num.20.5	הֶֽעֱלִיתֻ֨/נוּ֙	5927	HVhp2mp/Sp1cp
04KhX	Num.20.5	מִ/מִּצְרַ֔יִם	m/4714	HR/Np
04WPh	Num.20.5	לְ/הָבִ֣יא	l/935	HR/Vhc
04K6n	Num.20.5	אֹתָ֔/נוּ	853	HTo/Sp1cp
0478e	Num.20.5	אֶל	413	HR
04Xdw	Num.20.5	הַ/מָּק֥וֹם	d/4725	HTd/Ncmsa
04EPY	Num.20.5	הָ/רָ֖ע	d/7451 a	HTd/Aamsa
04FRd	Num.20.5	הַ/זֶּ֑ה	d/2088	HTd/Pdxms
04k4p	Num.20.5	לֹ֣א	3808	HTn
04ZJp	Num.20.5	מְק֣וֹם	4725	HNcmsc
04TTa	Num.20.5	זֶ֗רַע	2233	HNcmsa
04sCD	Num.20.5	וּ/תְאֵנָ֤ה	c/8384	HC/Ncfsa
04hCJ	Num.20.5	וְ/גֶ֨פֶן֙	c/1612	HC/Ncbsa
04siM	Num.20.5	וְ/רִמּ֔וֹן	c/7416	HC/Ncmsa
0412P	Num.20.5	וּ/מַ֥יִם	c/4325	HC/Ncmpa
04yb4	Num.20.5	אַ֖יִן	369	HTn
04Qer	Num.20.5	לִ/שְׁתּֽוֹת	l/8354	HR/Vqc
04LfY	Num.20.6	וַ/יָּבֹא֩	c/935	HC/Vqw3ms
04ENP	Num.20.6	מֹשֶׁ֨ה	4872	HNp
04ZoA	Num.20.6	וְ/אַהֲרֹ֜ן	c/175	HC/Np
04Suu	Num.20.6	מִ/פְּנֵ֣י	m/6440	HR/Ncbpc
04oPW	Num.20.6	הַ/קָּהָ֗ל	d/6951	HTd/Ncmsa
04iAu	Num.20.6	אֶל	413	HR
04oPN	Num.20.6	פֶּ֨תַח֙	6607	HNcmsc
04pDT	Num.20.6	אֹ֣הֶל	168	HNcmsa
04HJm	Num.20.6	מוֹעֵ֔ד	4150	HNcmsa
04fTU	Num.20.6	וַֽ/יִּפְּל֖וּ	c/5307	HC/Vqw3mp
04t8B	Num.20.6	עַל	5921 a	HR
04eaq	Num.20.6	פְּנֵי/הֶ֑ם	6440	HNcbpc/Sp3mp
04azR	Num.20.6	וַ/יֵּרָ֥א	c/7200	HC/VNw3ms
04jQQ	Num.20.6	כְבוֹד	3519	HNcbsc
04sDb	Num.20.6	יְהוָ֖ה	3068	HNp
04s1w	Num.20.6	אֲלֵי/הֶֽם	413	HR/Sp3mp
04DPf	Num.20.7	וַ/יְדַבֵּ֥ר	c/1696	HC/Vpw3ms
04rWo	Num.20.7	יְהוָ֖ה	3068	HNp
04sKc	Num.20.7	אֶל	413	HR
046fn	Num.20.7	מֹשֶׁ֥ה	4872	HNp
04Cf5	Num.20.7	לֵּ/אמֹֽר	l/559	HR/Vqc
04WAB	Num.20.8	קַ֣ח	3947	HVqv2ms
04jth	Num.20.8	אֶת	853	HTo
04Rbd	Num.20.8	הַ/מַּטֶּ֗ה	d/4294	HTd/Ncmsa
04XCe	Num.20.8	וְ/הַקְהֵ֤ל	c/6950	HC/Vhv2ms
0497G	Num.20.8	אֶת	853	HTo
045qf	Num.20.8	הָ/עֵדָה֙	d/5712	HTd/Ncfsa
04UBZ	Num.20.8	אַתָּה֙	859 a	HPp2ms
049h4	Num.20.8	וְ/אַהֲרֹ֣ן	c/175	HC/Np
04axx	Num.20.8	אָחִ֔י/ךָ	251	HNcmsc/Sp2ms
04jdG	Num.20.8	וְ/דִבַּרְתֶּ֧ם	c/1696	HC/Vpq2mp
04J4J	Num.20.8	אֶל	413	HR
04PWn	Num.20.8	הַ/סֶּ֛לַע	d/5553	HTd/Ncmsa
04HsD	Num.20.8	לְ/עֵינֵי/הֶ֖ם	l/5869 a	HR/Ncbdc/Sp3mp
04ph7	Num.20.8	וְ/נָתַ֣ן	c/5414	HC/Vqq3ms
04XFJ	Num.20.8	מֵימָ֑י/ו	4325	HNcmpc/Sp3ms
043iH	Num.20.8	וְ/הוֹצֵאתָ֨	c/3318	HC/Vhq2ms
04uY4	Num.20.8	לָ/הֶ֥ם	l	HR/Sp3mp
04H5C	Num.20.8	מַ֨יִם֙	4325	HNcmpa
04gut	Num.20.8	מִן	4480 a	HR
046rs	Num.20.8	הַ/סֶּ֔לַע	d/5553	HTd/Ncmsa
04iU2	Num.20.8	וְ/הִשְׁקִיתָ֥	c/8248	HC/Vhq2ms
04KDJ	Num.20.8	אֶת	853	HTo
04Yko	Num.20.8	הָ/עֵדָ֖ה	d/5712	HTd/Ncfsa
04TbR	Num.20.8	וְ/אֶת	c/853	HC/To
04ytT	Num.20.8	בְּעִירָֽ/ם	1165	HNcmsc/Sp3mp
04ATb	Num.20.9	וַ/יִּקַּ֥ח	c/3947	HC/Vqw3ms
04ETp	Num.20.9	מֹשֶׁ֛ה	4872	HNp
04VmE	Num.20.9	אֶת	853	HTo
04UNE	Num.20.9	הַ/מַּטֶּ֖ה	d/4294	HTd/Ncmsa
04uJA	Num.20.9	מִ/לִּ/פְנֵ֣י	m/l/6440	HR/R/Ncbpc
0428S	Num.20.9	יְהוָ֑ה	3068	HNp
04cLf	Num.20.9	כַּ/אֲשֶׁ֖ר	k/834 d	HR/Tr
049FC	Num.20.9	צִוָּֽ/הוּ	6680	HVpp3ms/Sp3ms
04vyf	Num.20.10	וַ/יַּקְהִ֜לוּ	c/6950	HC/Vhw3mp
04joM	Num.20.10	מֹשֶׁ֧ה	4872	HNp
0416u	Num.20.10	וְ/אַהֲרֹ֛ן	c/175	HC/Np
04Sac	Num.20.10	אֶת	853	HTo
04UsZ	Num.20.10	הַ/קָּהָ֖ל	d/6951	HTd/Ncmsa
045AU	Num.20.10	אֶל	413	HR
041ZY	Num.20.10	פְּנֵ֣י	6440	HNcbpc
04e8V	Num.20.10	הַ/סָּ֑לַע	d/5553	HTd/Ncmsa
04XGf	Num.20.10	וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms
043kn	Num.20.10	לָ/הֶ֗ם	l	HR/Sp3mp
047pC	Num.20.10	שִׁמְעוּ	8085	HVqv2mp
04CY7	Num.20.10	נָא֙	4994	HTe
04opR	Num.20.10	הַ/מֹּרִ֔ים	d/4784	HTd/Vqrmpa
04VdB	Num.20.10	הֲ/מִן	i/4480 a	HTi/R
04Qwa	Num.20.10	הַ/סֶּ֣לַע	d/5553	HTd/Ncmsa
04FaZ	Num.20.10	הַ/זֶּ֔ה	d/2088	HTd/Pdxms
04XSd	Num.20.10	נוֹצִ֥יא	3318	HVhi1cp
04SgK	Num.20.10	לָ/כֶ֖ם	l	HR/Sp2mp
04VX4	Num.20.10	מָֽיִם	4325	HNcmpa
04KjA	Num.20.11	וַ/יָּ֨רֶם	c/7311 a	HC/Vhw3ms
04N2F	Num.20.11	מֹשֶׁ֜ה	4872	HNp
04bfN	Num.20.11	אֶת	853	HTo
04Bkn	Num.20.11	יָד֗/וֹ	3027	HNcbsc/Sp3ms
04KyM	Num.20.11	וַ/יַּ֧ךְ	c/5221	HC/Vhw3ms
046D5	Num.20.11	אֶת	853	HTo
04mrF	Num.20.11	הַ/סֶּ֛לַע	d/5553	HTd/Ncmsa
04fKs	Num.20.11	בְּ/מַטֵּ֖/הוּ	b/4294	HR/Ncmsc/Sp3ms
04vsB	Num.20.11	פַּעֲמָ֑יִם	6471	HNcfda
041TK	Num.20.11	וַ/יֵּצְאוּ֙	c/3318	HC/Vqw3mp
04JSH	Num.20.11	מַ֣יִם	4325	HNcmpa
04hTk	Num.20.11	רַבִּ֔ים	7227 a	HAampa
04buz	Num.20.11	וַ/תֵּ֥שְׁתְּ	c/8354	HC/Vqw3fs
04Le9	Num.20.11	הָ/עֵדָ֖ה	d/5712	HTd/Ncfsa
04RkQ	Num.20.11	וּ/בְעִירָֽ/ם	c/1165	HC/Ncmsc/Sp3mp
04Z5v	Num.20.12	וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms
04ajx	Num.20.12	יְהוָה֮	3068	HNp
04vVb	Num.20.12	אֶל	413	HR
04SPW	Num.20.12	מֹשֶׁ֣ה	4872	HNp
04Y3a	Num.20.12	וְ/אֶֽל	c/413	HC/R
04T6R	Num.20.12	אַהֲרֹן֒	175	HNp
04h5B	Num.20.12	יַ֚עַן	3282	HC
04ABc	Num.20.12	לֹא	3808	HTn
04hAZ	Num.20.12	הֶאֱמַנְתֶּ֣ם	539	HVhp2mp
04VjZ	Num.20.12	בִּ֔/י	b	HR/Sp1cs
04XCY	Num.20.12	לְ/הַ֨קְדִּישֵׁ֔/נִי	l/6942	HR/Vhc/Sp1cs
04Q6t	Num.20.12	לְ/עֵינֵ֖י	l/5869 a	HR/Ncbdc
04CNu	Num.20.12	בְּנֵ֣י	1121 a	HNcmpc
04bNQ	Num.20.12	יִשְׂרָאֵ֑ל	3478	HNp
04YTX	Num.20.12	לָ/כֵ֗ן	l/3651 c	HR/D
04yK8	Num.20.12	לֹ֤א	3808	HTn
04F7i	Num.20.12	תָבִ֨יאוּ֙	935	HVhi2mp
04x1o	Num.20.12	אֶת	853	HTo
04Ju6	Num.20.12	הַ/קָּהָ֣ל	d/6951	HTd/Ncmsa
04iac	Num.20.12	הַ/זֶּ֔ה	d/2088	HTd/Pdxms
04KGC	Num.20.12	אֶל	413	HR
049p6	Num.20.12	הָ/אָ֖רֶץ	d/776	HTd/Ncbsa
04cBd	Num.20.12	אֲשֶׁר	834 a	HTr
04mi6	Num.20.12	נָתַ֥תִּי	5414	HVqp1cs
04xQQ	Num.20.12	לָ/הֶֽם	l	HR/Sp3mp
04piH	Num.20.13	הֵ֚מָּה	1992	HPp3mp
04wZ1	Num.20.13	מֵ֣י	4325	HNcmpc
04Gog	Num.20.13	מְרִיבָ֔ה	4809	HNp
04wpw	Num.20.13	אֲשֶׁר	834 a	HTr
04dQ2	Num.20.13	רָב֥וּ	7378	HVqp3cp
04rq5	Num.20.13	בְנֵֽי	1121 a	HNcmpc
04TKr	Num.20.13	יִשְׂרָאֵ֖ל	3478	HNp
04KZ6	Num.20.13	אֶת	854	HR
04gGN	Num.20.13	יְהוָ֑ה	3068	HNp
04LF1	Num.20.13	וַ/יִּקָּדֵ֖שׁ	c/6942	HC/VNw3ms
04os3	Num.20.13	בָּֽ/ם	b	HR/Sp3mp
04bZo	Num.20.14	וַ/יִּשְׁלַ֨ח	c/7971	HC/Vqw3ms
0437i	Num.20.14	מֹשֶׁ֧ה	4872	HNp
04WkH	Num.20.14	מַלְאָכִ֛ים	4397	HNcmpa
04oxo	Num.20.14	מִ/קָּדֵ֖שׁ	m/6946	HR/Np
04xrs	Num.20.14	אֶל	413	HR
042Yq	Num.20.14	מֶ֣לֶךְ	4428	HNcmsc
0426h	Num.20.14	אֱד֑וֹם	123	HNp
04v8s	Num.20.14	כֹּ֤ה	3541	HD
049V6	Num.20.14	אָמַר֙	559	HVqp3ms
04hN7	Num.20.14	אָחִ֣י/ךָ	251	HNcmsc/Sp2ms
04p9V	Num.20.14	יִשְׂרָאֵ֔ל	3478	HNp
04cdq	Num.20.14	אַתָּ֣ה	859 a	HPp2ms
04VtC	Num.20.14	יָדַ֔עְתָּ	3045	HVqp2ms
04epZ	Num.20.14	אֵ֥ת	853	HTo
041xJ	Num.20.14	כָּל	3605	HNcmsc
04XbU	Num.20.14	הַ/תְּלָאָ֖ה	d/8513	HTd/Ncfsa
04ou6	Num.20.14	אֲשֶׁ֥ר	834 a	HTr
04kMS	Num.20.14	מְצָאָֽתְ/נוּ	4672	HVqp3fs/Sp1cp
04NAE	Num.20.15	וַ/יֵּרְד֤וּ	c/3381	HC/Vqw3mp
04xRx	Num.20.15	אֲבֹתֵ֨י/נוּ֙	1	HNcmpc/Sp1cp
04252	Num.20.15	מִצְרַ֔יְמָ/ה	4714	HNp/Sd
04Unw	Num.20.15	וַ/נֵּ֥שֶׁב	c/3427	HC/Vqw1cp
04u7Y	Num.20.15	בְּ/מִצְרַ֖יִם	b/4714	HR/Np
042Eo	Num.20.15	יָמִ֣ים	3117	HNcmpa
04mbv	Num.20.15	רַבִּ֑ים	7227 a	HAampa
04vVi	Num.20.15	וַ/יָּרֵ֥עוּ	c/7489 a	HC/Vhw3mp
04iaN	Num.20.15	לָ֛/נוּ	l	HR/Sp1cp
042EZ	Num.20.15	מִצְרַ֖יִם	4713	HNp
04yTw	Num.20.15	וְ/לַ/אֲבֹתֵֽי/נוּ	c/l/1	HC/R/Ncmpc/Sp1cp
042hV	Num.20.16	וַ/נִּצְעַ֤ק	c/6817	HC/Vqw1cp
04BrS	Num.20.16	אֶל	413	HR
04RC3	Num.20.16	יְהוָה֙	3068	HNp
046NZ	Num.20.16	וַ/יִּשְׁמַ֣ע	c/8085	HC/Vqw3ms
04WEx	Num.20.16	קֹלֵ֔/נוּ	6963 a	HNcmsc/Sp1cp
04ew1	Num.20.16	וַ/יִּשְׁלַ֣ח	c/7971	HC/Vqw3ms
04Bo9	Num.20.16	מַלְאָ֔ךְ	4397	HNcmsa
04HfX	Num.20.16	וַ/יֹּצִאֵ֖/נוּ	c/3318	HC/Vhw3ms/Sp1cp
04RCH	Num.20.16	מִ/מִּצְרָ֑יִם	m/4714	HR/Np
04YUj	Num.20.16	וְ/הִנֵּה֙	c/2009	HC/Tm
04ykU	Num.20.16	אֲנַ֣חְנוּ	587	HPp1cp
04qFt	Num.20.16	בְ/קָדֵ֔שׁ	b/6946	HR/Np
04njs	Num.20.16	עִ֖יר	5892 b	HNcfsc
04zi5	Num.20.16	קְצֵ֥ה	7097 a	HNcbsc
04ce6	Num.20.16	גְבוּלֶֽ/ךָ	1366	HNcmsc/Sp2ms
0455V	Num.20.17	נַעְבְּרָה	5674 a	HVqh1cp
04SQT	Num.20.17	נָּ֣א	4994	HTj
04bba	Num.20.17	בְ/אַרְצֶ֗/ךָ	b/776	HR/Ncbsc/Sp2ms
04WaL	Num.20.17	לֹ֤א	3808	HTn
04huJ	Num.20.17	נַעֲבֹר֙	5674 a	HVqi1cp
04nnW	Num.20.17	בְּ/שָׂדֶ֣ה	b/7704 b	HR/Ncmsa
041Sg	Num.20.17	וּ/בְ/כֶ֔רֶם	c/b/3754	HC/R/Ncbsa
04Pka	Num.20.17	וְ/לֹ֥א	c/3808	HC/Tn
04tvr	Num.20.17	נִשְׁתֶּ֖ה	8354	HVqi1cp
0469q	Num.20.17	מֵ֣י	4325	HNcmpc
04qn3	Num.20.17	בְאֵ֑ר	875	HNcfsa
04Am6	Num.20.17	דֶּ֧רֶךְ	1870	HNcbsc
0463o	Num.20.17	הַ/מֶּ֣לֶךְ	d/4428	HTd/Ncmsa
04u1x	Num.20.17	נֵלֵ֗ךְ	3212	HVqi1cp
04jKB	Num.20.17	לֹ֤א	3808	HTn
04GPt	Num.20.17	נִטֶּה֙	5186	HVqi1cp
04bCn	Num.20.17	יָמִ֣ין	3225	HNcfsa
